"","amazement","solemnity","tenderness","nostalgia","calmness","power","joyful_activation","tension","sadness","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144"
"115",0.0652173913043,0.217391304348,0.0652173913043,0.282608695652,0.130434782609,0.478260869565,0.130434782609,0.282608695652,0.304347826087,169.207127079,12.1757497126,-20.8619353055,18.4466891627,-11.1359430461,16.1283501886,-12.7900428727,15.6430461626,-12.3320795915,10.4295197603,-10.0848301531,8.94845114979,171.503473885,10.316993269,-16.9527352804,16.3103060383,-9.14472900942,14.86133349,-15.9348799764,15.8615186431,-14.2338962301,17.1113920507,-8.52153732132,13.5315922522,168.980185083,13.492428048,-20.4056258583,18.4722085195,-9.84007536279,14.1700678357,-14.2843605928,13.3119490809,-11.6024518579,13.3169661933,-6.01300161854,9.7296543493,171.607856029,10.5019985718,-16.5839554083,17.7827693984,-12.0616157376,17.7865282863,-16.7042730326,16.5416675685,-15.165759459,11.1944907171,-12.5508513676,10.4504430134,170.589273816,10.2654781458,-16.1496151298,14.9698467601,-8.05197986181,13.9646178127,-13.6325322402,14.8847875903,-12.6314840806,14.2140324162,-8.76785734613,10.1202865349,170.343073066,11.0813648474,-15.4384345605,17.7435489548,-10.6121958967,17.5147390367,-18.7937634418,14.8235325288,-13.8396155268,15.1670703018,-6.48174678283,10.5450403212,171.969285079,10.3657488626,-17.6093894289,18.2987139189,-11.613700084,17.6558930909,-16.0330313196,15.4409304891,-15.001534623,13.4166459478,-10.7305110323,11.5612820624,169.177224385,12.872534414,-19.8320988046,17.7616156043,-10.5322356549,14.6458631823,-14.5496556884,14.2137526104,-12.8354942537,11.7197054415,-8.66808760774,10.1039424504,171.952731458,10.6917249911,-16.9935407578,17.9390471795,-7.78556804436,13.998459311,-14.8641116279,12.5034667598,-13.0167715053,12.9932145449,-6.23056875794,9.315571227,169.089953803,11.6885801426,-14.2998441071,16.9818475309,-8.96033062677,14.7697599322,-15.2683961882,13.7553549389,-15.0658788427,13.743462033,-10.2246017804,8.24869324962,167.374391163,12.3185028345,-14.0587173362,18.3673993628,-9.56494471519,15.1499787164,-15.3968602223,13.6060300098,-15.6053110744,14.6051886612,-11.3061028151,9.29786147834,171.592901946,9.91298658252,-13.1434072005,14.1929588858,-7.48240850269,11.9800379643,-11.4321525355,8.88300130217,-11.2510367957,8.95644803927,-9.39595434193,5.36762203874
"121",0.15,0.05,0,0,0,0.5,0.15,0.45,0.15,157.447715841,15.3216750101,-11.1251269471,6.5816563619,-14.7819788371,9.9761462792,-16.3011148328,4.87230243549,-16.1083043685,10.011320473,-9.88953168902,13.5788518135,173.214513924,6.87576937117,-11.4286368034,12.2721616094,-15.919141993,19.0952603515,-20.3231006122,17.7540709624,-21.3027580061,18.0593599113,-15.2277858822,17.1682397212,173.74346784,5.89681638545,-11.420017488,9.92143034595,-13.6209065092,16.1396482385,-17.0124270107,14.0361218523,-17.4141478228,15.5228680803,-12.6411748281,14.8424338953,173.082499628,7.06045289542,-12.7546281658,11.2551546116,-16.3907509719,17.7626078521,-19.1631809667,17.3886776393,-20.1568294786,18.0579209764,-13.5613564106,17.6551529982,172.562666774,7.17927392198,-12.5561327788,11.8441030013,-16.3557884404,19.7986609833,-18.9459371566,17.7548170639,-21.768241819,17.2061518812,-18.1030948169,16.6048867939,174.185486479,6.16350782391,-11.7116635692,10.1112633128,-16.4541730633,18.1942758654,-17.8145470865,17.6635778806,-19.1235491336,14.7285889119,-14.6506867687,15.6779055271,174.30121696,7.95858916016,-13.9889196974,11.2112100971,-16.9394676212,18.8679198843,-17.9148910485,17.9185210777,-21.7030935673,15.1704269446,-16.1984720004,17.2458303586,175.012259885,6.40697019176,-14.1675025289,13.3983117138,-16.3209188482,17.6225459256,-18.4985826777,16.6799959085,-20.6910787033,14.2120069827,-14.3979817547,16.0710889445,174.548594477,6.76718587337,-14.3366498301,14.4434012344,-17.2774341335,16.2968507357,-18.6611652443,15.6790792844,-18.5039769982,16.2596723514,-12.2750295345,17.8698203874,173.36852933,4.875429927,-9.64669818228,9.03831819124,-12.9360443982,14.8352222199,-17.4564129963,15.2452376005,-16.3463483423,16.9579206644,-11.5588953789,14.715576373,174.155411318,5.36299973091,-12.2335640193,12.9414961792,-15.6859678685,16.770644266,-17.4530965528,15.6944273995,-17.4846119617,16.6391980043,-13.7900816388,15.5049535813,173.633261244,6.0002169698,-13.8779121844,12.2009841897,-14.484127956,18.0153409573,-19.468882958,17.585370089,-18.7406779292,16.7601543184,-16.1691829465,16.182587652
"131",0,0.142857142857,0.142857142857,0.285714285714,0.0714285714286,0.142857142857,0,0.357142857143,0.857142857143,143.817602587,22.3948710505,-9.81431685929,-4.72837046758,-3.77770992712,8.83840342151,-15.7526993533,5.65275512835,-13.3171551056,8.97309720203,-7.42263482888,3.1614231162,161.001712752,11.4488190844,-8.69534593215,12.2168047431,-14.9864911599,15.4615673582,-13.5172679664,12.3330300998,-14.973853535,16.6562965981,-14.8703927942,13.2637985287,164.417940487,7.60052206236,-2.16653492325,8.71716218973,-12.5259708941,12.6279213603,-12.1156719923,14.5109714656,-14.985791775,20.0308354791,-15.6479374504,16.2252345565,163.913954948,8.09072020094,-3.31652410511,9.94184011865,-12.1054476593,13.930184829,-13.8273606843,15.7057025367,-16.8074436791,20.1302143998,-16.2838974128,16.2286996049,169.65895987,8.29677194241,-7.18740609442,7.58794926735,-11.1091114416,19.9697233422,-14.9122192881,10.5343687556,-14.585127452,20.2472232288,-19.4310404191,13.3846886971,169.116378233,9.45889802988,-7.60375216753,7.06702940129,-11.2172031242,19.3816559926,-14.4709387827,10.862080189,-18.5047259804,16.9396366701,-17.3382402109,13.1908947356,167.068012815,8.23640676724,-5.21691770095,9.17052665109,-14.1648972893,17.9002226827,-15.0138367642,15.0327427209,-17.4183791823,21.2335316938,-17.5165432945,17.5284573158,169.342418596,8.11457751245,-6.20069755137,6.72865213664,-9.9495820077,18.0628351782,-14.3533925105,12.2840203751,-16.1136118275,19.6481035252,-18.3030952944,12.8741973323,170.502421886,8.03559036694,-7.33996412953,8.56950380231,-12.6634928891,21.8436478998,-16.5466380348,13.9499675939,-17.6883062081,22.2985119544,-21.62997951,14.7439135501,169.878433736,8.7692213554,-7.67740983368,9.1310750253,-12.1753094605,18.5112419409,-15.3402065785,12.8382029206,-17.9067711894,17.195619215,-20.076463773,12.5654789473,167.764261603,6.57904399231,-3.16979491404,9.11440587834,-11.8830509615,18.8602470738,-14.0023989166,11.7382600235,-17.5725086853,19.0734002163,-15.6656792226,16.9611533193,169.328785457,7.03430150634,-4.32614518157,7.50678414058,-11.3567187999,17.4791763116,-14.4923647188,10.3095452169,-14.4537083147,18.9268259479,-18.3355063956,15.0785376949
"132",0.142857142857,0,0.214285714286,0.357142857143,0.142857142857,0.0714285714286,0.428571428571,0.142857142857,0.214285714286,159.255656093,5.04254011685,-4.82637028501,13.2956935031,-11.7780565042,11.7479104219,-12.615696765,16.8464774387,-17.5021956775,16.4725609024,-15.5778630727,15.5966991997,162.058208992,6.9855671883,-5.14879728293,12.1935795329,-15.4629079263,9.98568160428,-15.4348100702,16.5772776249,-19.2753329865,19.132168289,-13.7277909139,18.2701327593,168.273503032,7.38862888388,-9.86674904686,9.3743351903,-13.8318366415,10.3175236534,-11.5976797035,12.6220965465,-15.3047319246,14.1531288946,-15.559012674,13.0921336515,165.234564801,5.91651567866,-9.46087051697,7.37360972667,-14.4816975182,14.3133429067,-10.7963766624,18.4360588064,-14.1956419528,14.4273896668,-18.0084896843,18.1545725328,158.614025599,3.67995985883,-4.80351092178,13.7791798403,-10.0626056613,10.7533259366,-11.4760940785,17.4387634514,-14.1671873499,18.7204806274,-14.4835195358,15.3846693826,167.663862527,7.55680989608,-10.3354509987,7.17537839017,-16.6551133189,14.2403380537,-13.0321805639,11.5900153136,-17.2389833913,17.8433983231,-17.5245126643,17.5672831777,167.560260488,7.28333818536,-8.28473995622,9.95343240481,-14.8195602011,12.2140224673,-14.7176253026,11.127135449,-15.4880165342,15.8576008651,-16.1867139491,13.780885563,166.974933674,6.80172006201,-9.52946072495,12.5811408914,-15.1822763809,12.3421020196,-14.2501009844,15.7879089404,-15.9396236979,15.2134016311,-19.9220066124,13.7384450791,166.573218854,7.086830608,-8.092933874,10.6457540376,-15.1717012833,10.4114792027,-12.982026541,14.2471727772,-16.6409966745,16.2875411952,-18.2670357731,13.3146898761,169.295825649,6.10180601795,-10.6680183833,7.90781872514,-13.1402002432,12.1151314752,-14.21537705,12.7137167215,-16.2339774166,14.4408619189,-16.4559347651,14.141699941,167.764266254,7.51343093651,-12.1117078979,14.2441701893,-17.4778561224,16.5771421951,-17.0693670141,12.2981602079,-16.7060642971,14.7838735223,-14.915108948,17.6977799525,167.90511302,9.76009027207,-13.8694279255,12.1606233769,-14.8747087715,15.6648545305,-16.0857427647,9.46000699057,-14.159896451,16.3838973954,-14.9566158372,12.8635613797
"139",0.214285714286,0.142857142857,0.0714285714286,0.285714285714,0,0.714285714286,0.0714285714286,0.357142857143,0.357142857143,165.559189659,7.31778127699,-17.8171305036,18.5963523889,-9.84023545544,16.3586329979,-16.5851544507,15.399378492,-12.5631915768,14.7840307893,-12.6307602554,12.9197436576,168.695671418,5.20415350005,-16.2535581422,15.478308124,-9.98933884267,16.2311948616,-17.9312959086,19.0713690741,-15.945978243,18.6170593801,-16.4587461278,15.8743474487,169.325454529,5.36997284367,-14.9269519344,14.1532364282,-9.19811118775,15.7999973333,-19.774074003,19.5876055423,-18.0805540333,19.9453924098,-16.0223993379,16.4003153352,168.83352294,5.47459346485,-14.846293734,14.1690010045,-9.16623443035,16.3426611216,-18.1622650728,20.0155547138,-18.1195300728,19.693238334,-16.500734018,16.7193515179,167.171428297,8.74654371345,-13.5362193516,12.5633644611,-12.2255240674,13.9957511941,-17.4671018533,18.5831128847,-17.3785219753,14.5018426463,-18.0819382768,13.2969246459,163.400561342,8.09120062264,-11.2001353751,12.9683523469,-14.0106976996,15.345337631,-14.9325393934,17.3366712106,-16.9227595912,16.2868933998,-16.0695859894,14.4686981588,164.746412142,8.00309474432,-9.83810062236,12.4477462684,-15.8683762072,16.3637740507,-18.2651944892,16.4082176598,-20.7540604176,14.2133857294,-13.1407550655,16.9274739778,165.725773952,10.3297048677,-10.7977567957,9.05803720201,-18.614266649,14.7989900878,-16.713743227,16.9124678299,-15.7308083696,16.0250450274,-16.2651622639,11.7181901241,164.81460995,10.3276840614,-10.9082270028,10.392589258,-16.8309677405,13.3815370453,-15.9382139906,18.428676647,-15.3780827908,14.3415669411,-16.5657738631,13.1084132302,169.619355833,8.07552308212,-18.551221584,15.4522850702,-13.1633240574,13.5929757726,-19.8599482093,18.3360241656,-14.3206439978,16.2052882745,-15.0813518508,12.1083414263,169.589747648,9.06479859683,-16.3982002693,15.321429773,-12.4500880628,14.4421885921,-19.4322298904,15.0750621145,-15.9551025824,17.2886716309,-13.7081668799,13.519075436,170.994589377,8.83447292804,-16.8426149283,13.6721668919,-14.2196397376,13.8052683064,-19.0592183593,17.361201203,-15.8788299565,17.067435612,-15.9938336961,13.7035257631
"142",0,0.2,0.133333333333,0.2,0.333333333333,0.133333333333,0,0.333333333333,0.466666666667,137.18101926,13.2258849624,-3.60401238858,14.5865578411,-2.17680254841,17.659078663,-7.69261182095,10.2430037153,-8.23303879318,6.73195402291,-9.17693745019,3.96217893759,116.952628681,10.3894071024,3.25594424003,9.60315171009,-1.42622283381,15.5373520417,1.72568710978,12.6958752358,-8.19702168635,-0.0630920291046,-12.9022696851,6.21571197709,138.48616083,12.8545433627,-3.22642983443,15.5398847265,-5.08763165174,15.1022397652,-4.99148528007,9.61171067765,-8.53697081778,7.01976191581,-10.5906025443,5.79538508435,144.453971293,5.29729780899,-6.6501010728,14.2209543683,-6.42793888279,17.9493208787,-4.16637477686,15.5010922165,-13.0377703592,9.44572876223,-7.04533321155,13.4476355925,149.362988816,7.96671019288,-6.18194425573,15.7327969221,-8.56162037522,18.6670705554,-11.4865362042,15.3672992411,-15.6585600393,8.61754212965,-9.27374741955,11.5165635349,150.089678634,7.34312076566,-6.74133943326,14.6247328884,-7.26528848076,19.1252521748,-7.51592244352,20.4601483961,-12.7874538683,10.5783071102,-7.13346525839,15.9635461954,151.34851237,7.65055839379,-4.98886116207,17.0670870658,-7.67430616872,17.5742213746,-8.90592174925,14.0697673875,-17.8119859424,14.7698911567,-12.1592460471,15.1434754189,139.419501624,0.64944711734,-6.72562544522,13.014517273,-11.7288504883,21.4704688154,-8.34829584427,17.6684281049,-12.0001128977,11.1787496809,-13.8065736926,10.2854462319,142.418638039,-1.06531453046,-5.95561883231,11.000778903,-11.4856161016,20.8395742808,-6.37876258616,19.70689546,-10.267886205,11.3790761052,-12.7543353598,9.2605543213,153.215657368,-0.362832541456,-9.73030930125,9.06162941026,-16.4751174496,14.6790940459,-10.2504362714,14.8031648866,-13.8102860924,15.5955550745,-10.2921964085,13.4150122829,173.688480943,3.42593587932,-10.3888020868,17.0695147804,-15.7065452521,13.4260226786,-14.0902786975,13.9098252433,-18.3942082067,11.2677750502,-16.0778885095,15.4939404157,168.576825981,6.79485172484,-9.91340354627,13.0303519441,-14.6960305755,19.5434718822,-18.2976355012,11.8426250544,-21.8831386321,16.225616899,-13.2505261349,17.9750211811
"144",0.285714285714,0.0714285714286,0,0,0.142857142857,0.285714285714,0.642857142857,0.428571428571,0,134.918068706,17.0354133782,-11.0015012236,18.3353597506,-11.2565136094,12.6032361465,-15.7893912076,0.948719858679,-5.86410141308,-17.5992753418,-6.35622774985,-20.4670205972,136.962313475,19.6928460073,-13.8928033022,13.4680238601,1.25732484937,1.26291579386,-10.5542338658,3.00739027674,-10.2433555013,-8.75875749083,-13.8913251138,-6.61754764574,150.726678765,18.3611792146,-18.20109429,12.0999497263,-8.75791984885,5.52299150368,-11.9085999041,1.77667751901,-12.315587563,1.29251708866,-7.18293098596,1.07390068952,173.006729068,5.94946830386,-12.1453402733,10.5082490622,-11.6648332549,17.3249934982,-14.7867310774,15.7608887741,-13.6658810273,15.5898149382,-11.8483461664,12.3358391573,169.389881393,7.27175578992,-11.509563161,7.37100531783,-7.50939217286,16.2815025326,-11.645233011,15.8174234077,-14.408053434,16.2295870467,-12.4804534263,14.6674378479,173.395879127,6.91420480295,-13.6688089816,9.1090215043,-10.4803021322,14.5450242011,-13.7972274722,16.6568216192,-14.135756948,16.7095622334,-13.0275284864,16.2490863867,174.886933935,7.36293768396,-14.1415931029,8.59947747296,-9.8840091583,12.6367760019,-12.8934844614,14.9630513055,-12.9297207134,14.4646455224,-12.3655858865,15.9526572966,165.662647135,4.64817764012,-11.9549044287,8.374873324,-8.81669508487,16.0445999351,-9.39918328084,18.2607627506,-13.0008940239,18.3575232343,-10.2908557953,17.4497410586,172.793539957,5.5147794854,-13.17266284,9.74358567251,-15.2029242293,14.0861885678,-16.6791083671,15.0037176034,-14.5495238349,14.44533518,-9.40570325762,15.3870198219,166.092034439,5.86613695521,-12.4548041635,5.8439002652,-9.32317969606,15.598139617,-8.78533152916,17.8067473208,-13.9254194184,15.576013181,-11.1556620412,17.5943738278,167.982361682,6.85414535516,-11.5242548956,7.64457343792,-9.80975153151,13.4781463,-13.7360679136,15.295810986,-16.0538037538,14.9436619238,-10.9289530368,18.2750621901,167.043065632,7.03737574926,-13.7241856425,5.84296340454,-8.59385873451,15.5836911531,-10.8539694852,17.3987721217,-13.872660876,15.8626525071,-12.3788408312,16.8477261923
"147",0.142857142857,0.0714285714286,0.142857142857,0.5,0.428571428571,0.142857142857,0.285714285714,0.142857142857,0.285714285714,173.564924189,-3.16593533379,-7.69814048656,11.7493843517,-12.2401301073,14.862286961,-13.3880104052,15.9535653173,-16.8920033344,16.07446566,-15.009503752,14.7618640707,174.805332838,-2.61806139772,-8.69207513647,12.7147005675,-10.7278944913,15.0260298207,-12.7391118572,15.3124832659,-15.2454398505,15.5429745705,-12.4987474922,12.7599742717,172.811037291,-2.86166740277,-7.80857881132,12.1707964239,-12.8496860509,15.7442596064,-11.9631800393,18.351080311,-16.706804743,16.5121133174,-14.6127672108,16.2168209322,173.590353963,-1.97794327942,-7.78340851872,12.6700357688,-13.0808657386,16.5927247361,-11.7947879763,18.073300809,-16.0462292935,16.7938419555,-14.2494319807,15.0755382113,175.04387769,-2.73921089809,-8.54069713776,12.7350713372,-12.3215166431,16.3584455664,-11.4824320129,16.8161338838,-15.7221639493,14.8831760226,-13.4367103316,13.0284605007,173.495893222,-1.90082420857,-6.94945846505,10.2632761439,-14.6506772994,12.902051155,-11.9216511142,18.6472801325,-13.5029961431,16.0060217685,-13.2604281024,13.6631563798,174.551248838,-1.81787624032,-8.77488653902,13.6633923155,-11.6208990708,18.1390518437,-12.8663054584,16.9437671094,-18.6541746961,15.0513922558,-14.638202503,16.4121218384,175.783467396,-1.72610045627,-11.3893368772,14.974259907,-11.003453747,16.1394269303,-14.9472930708,18.2709079232,-16.9967900571,16.0160994997,-14.1296297959,15.8514291919,177.320542654,-1.3594860403,-11.9601142946,13.3525397269,-11.5311849914,15.9601830978,-14.4785633185,15.856894552,-17.8209814413,14.5094460299,-12.9216932181,16.6745505642,177.467521162,-0.554441130546,-11.2108414781,13.5059923236,-12.0561474387,14.3765807488,-14.2116639385,16.6220230888,-15.9506416379,13.3459839828,-13.9418192598,15.6848427125,178.726279357,-0.399284968118,-11.6738020333,12.412693181,-13.8370461169,15.430171685,-14.6476688753,16.0555279736,-16.9666843895,15.8258527498,-11.5098360254,16.3009909673,177.150961482,-1.43479864197,-10.4348790031,12.4105347034,-11.6614607548,16.8477944572,-14.2959253303,16.4567764197,-14.1534744669,16.551364917,-14.3954954547,14.289182608
"148",0.357142857143,0,0.0714285714286,0.285714285714,0.214285714286,0.214285714286,0.357142857143,0.214285714286,0.0714285714286,163.058074989,11.5279768259,-11.9030704961,10.3427285223,-12.5975915257,11.8399692247,-16.7229809873,12.2525831378,-13.9893066963,19.9177377413,-12.9775625131,15.5131640216,166.334809665,9.30261671467,-9.41637676258,4.75468900653,-7.56081293336,10.5439536515,-14.0534460807,10.2553867343,-10.4200555913,17.520801377,-11.5806697148,13.7825877402,177.648379783,7.33303368242,-9.22463999233,3.31381731675,-16.1941650082,12.2262659322,-14.1793549196,17.6140403857,-16.2355616,11.3915313525,-14.675200417,15.4326710663,171.30228483,8.09487122625,-7.35580084987,2.84841431158,-10.2967973199,11.2940571274,-14.3566215123,14.3416610015,-12.2758032174,15.5620752006,-13.066272869,14.9242617555,177.585034345,6.38359390469,-7.4570019941,2.74957237961,-11.1510384824,9.53025288677,-14.2310980978,12.4781399689,-16.6338246883,12.022539722,-9.86107049963,11.6926913568,172.893159666,7.39370923905,-7.22929003909,3.85970332796,-10.7745471943,9.92613688175,-13.2919554183,14.7857326292,-12.9034901728,15.2704844785,-10.2103065614,14.0711867515,180.801906156,2.77323360014,-7.12999060953,3.44945917693,-8.3446841559,9.55455336263,-15.0270048327,11.5968339681,-14.1274994203,12.1807338909,-11.6663240637,10.2893251467,181.949705421,1.46595867036,-6.66952338481,7.45542346001,-14.4352992032,9.56284232462,-13.2933361558,10.3953892915,-13.2360848642,10.9631577731,-9.7946497135,10.569706476,182.400778093,3.31215102369,-8.7359199079,4.57538705121,-12.5489524905,10.1047709168,-13.4121765611,8.74940946573,-11.2524354877,11.0814907026,-5.59811430811,10.0036235193,177.947388988,3.49004502979,-6.52365021171,5.61683814489,-10.1533025784,9.34314524194,-15.7658460759,13.537271815,-15.0261320991,14.1496460242,-13.4641708105,13.3888806071,172.908139824,5.58332488975,-4.9878148458,6.26666166908,-12.5840764991,11.4126306121,-14.230771057,18.4009986467,-17.0700599799,16.3146468152,-17.264112311,14.7971397963,176.344947341,4.40788410729,-6.52944952921,5.42940012407,-11.9959819106,10.130102211,-16.3497994972,16.2532480803,-17.5156215774,16.6650120502,-14.3718005718,12.9804589615
"167",0.142857142857,0.0714285714286,0.142857142857,0.214285714286,0.142857142857,0.0714285714286,0.285714285714,0.142857142857,0.142857142857,170.544694103,3.05277452265,-10.3535353125,18.3534189394,-18.3132171909,19.2851681111,-12.338587989,18.6671185508,-16.672064147,15.0599681483,-17.9211204087,12.7694527871,166.590863676,7.95909179113,-9.69104149074,7.68488159898,-20.3939343969,13.692364021,-8.69462319199,25.3087036731,-7.91728983569,16.9933241341,-21.2388172242,5.63418167369,170.553460011,10.7550522575,-9.10142131444,10.0073616964,-21.9201650881,13.2982872744,-17.1606725095,19.1324018984,-13.2907995491,19.8543774476,-19.1154760912,12.8762952578,169.360297015,9.03298185843,-9.71202420095,11.7708692453,-18.6823269977,16.5443189979,-15.783030327,18.6931202426,-15.3455022869,21.1375589157,-16.032023485,16.0000893207,166.58234678,11.3505661794,-7.97208076491,14.6128049308,-18.3026376594,12.9533397009,-17.0527496265,12.7278915715,-18.3959665962,14.3089431958,-13.8776763911,14.2518478356,168.665746701,6.68183917849,-9.49020925591,13.2984783429,-10.5053002624,17.4495148217,-19.6402978924,14.4698933469,-17.7727652946,17.8241763367,-12.9850166751,11.8874213505,166.558073506,5.97326634983,-7.55731226604,14.8296366646,-13.6633888979,22.7408280698,-17.9336567282,19.0391685156,-15.2485272347,16.1952884618,-17.9629595332,14.5617853649,173.642462255,6.42352536233,-10.827063905,12.2277538369,-18.2020601524,21.8910872238,-22.1619316226,18.6378247423,-11.6261021403,15.1617875729,-12.6101468206,10.5103026113,171.18766339,6.47708252461,-9.50957749773,19.4519888549,-16.239517971,24.2408946364,-24.1801289311,10.704332975,-18.4083355397,9.61259047926,-19.1835343947,9.96714045524,173.955759645,9.83345767221,-11.3930258111,12.4087855904,-19.0771233223,17.7776883014,-21.3589428118,19.8750236305,-17.6036280844,9.45923521922,-17.4859358723,13.4161892475,171.564209372,8.18938518442,-7.82718409575,9.75195581894,-17.393019045,15.264532507,-14.1826673354,16.8160463561,-13.853887387,20.343539047,-15.6661440957,14.4913086643,173.088062947,6.57973452361,-9.25908359877,14.9264783183,-23.8112421136,19.0854944432,-19.8043006418,17.5054904609,-17.3099943266,12.6668449892,-18.2512290138,14.854473358
"179",0.142857142857,0.142857142857,0,0.214285714286,0.0714285714286,0,0.714285714286,0.285714285714,0.0714285714286,158.113069311,15.6126658498,-30.0884902801,10.8672639166,-17.862480524,6.24117980569,-8.0206059222,12.8281238131,-17.5536556617,3.25221502037,3.63564895479,14.174154985,162.755383445,14.1044733166,-18.9429498794,15.5641198353,-20.6770611357,18.2970239679,-11.7003323459,22.5896385861,-10.8362668391,11.2599340094,-2.82142007461,8.56105769043,166.775072025,10.6238913526,-15.2024951696,20.0891187069,-22.8793131909,26.8202235271,-22.0829301826,18.3573590429,-13.0329289413,11.1012156236,-6.7096642353,7.15993958636,165.22502301,9.8993162895,-15.8579566167,20.4642202337,-22.2991626316,25.8747549521,-20.3639574779,19.1899691848,-12.9471551918,13.7316070762,-4.62242387111,7.41020746714,169.868046265,8.77094965752,-15.6823894228,20.7567223069,-25.1025149618,28.2755615155,-24.8504780312,20.8884018156,-15.9337246669,12.5393667041,-5.80471911997,8.67353446318,168.684971694,10.7046687332,-15.5313922827,20.9977693906,-23.7735286684,24.8488441125,-22.7549498757,21.6144023343,-13.7668031223,9.63495337241,-7.72902990868,8.51962151305,165.56235912,13.4179961422,-20.0305249499,16.0851006049,-17.036798809,22.488517696,-14.7369770097,17.5014223116,-18.6689410332,10.2651626555,-4.48281724781,13.0227688069,167.307603672,10.6119975945,-18.2065022024,22.7138782426,-21.2752545002,21.9292479302,-16.0561874256,17.7924795141,-11.5050949312,14.4471796185,-9.1471811114,6.92314635949,170.729939289,8.30742847057,-17.7473625648,22.0601680232,-22.2800962879,25.7010035509,-21.7278256525,24.5166601397,-16.2675203628,11.3371767476,-8.11755341014,5.56293260294,167.05922699,10.4673764052,-14.8385558836,18.8834821008,-24.9727255766,22.5342068975,-19.0241337164,23.6852338058,-13.2856179983,12.3466386133,-7.97247330874,6.66503343948,169.595839129,13.3091003664,-18.9541130281,17.0215539306,-22.8457796512,19.5125994737,-19.8556235684,21.8640224632,-15.4153074437,11.3011433005,-9.05724627067,8.29739591007,171.347017769,12.7902274885,-18.0321423091,17.2592912748,-24.3375993375,21.2237009887,-24.731673792,21.3965600281,-17.6616060489,9.98677627902,-5.51196663345,9.89968454644
"183",0.0714285714286,0.0714285714286,0.357142857143,0.428571428571,0.5,0,0.0714285714286,0,0.357142857143,152.051365714,7.75374868789,-11.649255787,20.8566648495,-19.6856205496,22.1916040143,-14.5803222969,20.0365760611,-10.1525254972,9.04928724104,-14.2644511132,1.49092906772,157.931143061,9.47712025559,-13.886297095,22.4776397807,-18.3006056504,21.9076239114,-15.5711765415,19.5334643234,-13.9444159596,10.1867954842,-12.3654005961,1.69543850901,156.635773163,6.48741504261,-16.0253150792,21.984703249,-20.0570683651,19.2392846871,-19.8462498118,19.4410966456,-13.8508799187,8.51112390719,-14.9125046234,0.630973555637,163.416926961,7.09727765531,-11.1282866253,23.3442979333,-31.2525849974,19.6995463059,-25.5133212442,20.8782370499,-11.2202061601,13.9680483209,-5.23778740303,5.96083488862,160.815036494,10.7508493496,-15.3667539038,18.9218786595,-18.4398222653,23.2103846306,-21.1105710389,14.6737405243,-13.8134431287,9.90396386172,-15.7820517716,1.17518395569,159.780997819,7.1951836866,-16.0804495623,22.594856755,-20.294528709,23.3704259567,-15.3134703817,21.9630203586,-12.3427536227,11.8902902415,-13.3371325573,2.51836550997,163.21996377,11.1218532192,-14.4314943147,20.2149055689,-23.7292307044,22.4182302688,-21.1911284975,17.0222757713,-10.0611484106,9.1192311519,-12.7874720709,-0.385768636783,167.78410914,7.80183879488,-15.8577581589,22.359373506,-23.362538502,29.9243820956,-23.6062771414,17.0152162325,-19.2752458849,10.872555907,-8.28887304734,0.276485343207,160.740059995,7.49605452013,-15.6399915063,22.7102650439,-21.0661439851,23.2209528448,-16.9291135061,20.7289482788,-13.9723201501,12.6082591322,-12.5989878444,2.56108995999,156.468828947,8.2406484796,-12.7672165006,22.6189889545,-18.168795872,24.1783532587,-16.9004062831,19.7794943716,-14.1428538851,11.4609853579,-10.6940324767,0.871063647759,167.130370593,9.04443887574,-14.6274434979,20.5221018672,-23.5046703436,28.8844362885,-22.0225604512,19.7691956139,-14.4913479269,14.1413405972,-7.15965743307,9.99412554753,164.658402796,10.9998215967,-14.3146948218,21.1674138682,-21.9719364993,23.1394428906,-19.1152158858,18.8817616278,-14.6034577369,15.2238860997,-6.36377959171,6.67456916825
